YEAR;MONTH_NUM;MONTH_MON;FLT_DATE;APT_ICAO;APT_NAME;STATE_NAME;FLT_ARR_1;DLY_APT_ARR_1;DLY_APT_ARR_A_1;DLY_APT_ARR_C_1;DLY_APT_ARR_D_1;DLY_APT_ARR_E_1;DLY_APT_ARR_G_1;DLY_APT_ARR_I_1;DLY_APT_ARR_M_1;DLY_APT_ARR_N_1;DLY_APT_ARR_O_1;DLY_APT_ARR_P_1;DLY_APT_ARR_R_1;DLY_APT_ARR_S_1;DLY_APT_ARR_T_1;DLY_APT_ARR_V_1;DLY_APT_ARR_W_1;DLY_APT_ARR_NA_1;FLT_ARR_1_DLY;FLT_ARR_1_DLY_15;ATFM_VERSION;Pivot Label
2017;6;JUN;27/06/2017;LFRS;Nantes-Atlantique;France;84;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;6;JUN;28/06/2017;LFRS;Nantes-Atlantique;France;92;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;6;JUN;29/06/2017;LFRS;Nantes-Atlantique;France;106;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;6;JUN;30/06/2017;LFRS;Nantes-Atlantique;France;110;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;7;JUL;01/07/2017;LFRS;Nantes-Atlantique;France;82;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;7;JUL;02/07/2017;LFRS;Nantes-Atlantique;France;94;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;7;JUL;03/07/2017;LFRS;Nantes-Atlantique;France;115;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;7;JUL;04/07/2017;LFRS;Nantes-Atlantique;France;91;181;181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;v2;Nantes-Atlantique (LFRS)
2017;7;JUL;05/07/2017;LFRS;Nantes-Atlantique;France;95;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;7;JUL;06/07/2017;LFRS;Nantes-Atlantique;France;107;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;7;JUL;07/07/2017;LFRS;Nantes-Atlantique;France;101;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;7;JUL;08/07/2017;LFRS;Nantes-Atlantique;France;86;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;7;JUL;09/07/2017;LFRS;Nantes-Atlantique;France;93;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;7;JUL;10/07/2017;LFRS;Nantes-Atlantique;France;107;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;7;JUL;11/07/2017;LFRS;Nantes-Atlantique;France;88;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;7;JUL;12/07/2017;LFRS;Nantes-Atlantique;France;91;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;7;JUL;13/07/2017;LFRS;Nantes-Atlantique;France;106;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;7;JUL;14/07/2017;LFRS;Nantes-Atlantique;France;76;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;7;JUL;15/07/2017;LFRS;Nantes-Atlantique;France;76;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;7;JUL;16/07/2017;LFRS;Nantes-Atlantique;France;91;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;7;JUL;17/07/2017;LFRS;Nantes-Atlantique;France;93;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;7;JUL;18/07/2017;LFRS;Nantes-Atlantique;France;68;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;7;JUL;19/07/2017;LFRS;Nantes-Atlantique;France;84;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;7;JUL;20/07/2017;LFRS;Nantes-Atlantique;France;96;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;7;JUL;21/07/2017;LFRS;Nantes-Atlantique;France;96;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;7;JUL;22/07/2017;LFRS;Nantes-Atlantique;France;87;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;7;JUL;23/07/2017;LFRS;Nantes-Atlantique;France;93;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;7;JUL;24/07/2017;LFRS;Nantes-Atlantique;France;99;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;7;JUL;25/07/2017;LFRS;Nantes-Atlantique;France;78;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;7;JUL;26/07/2017;LFRS;Nantes-Atlantique;France;81;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;7;JUL;27/07/2017;LFRS;Nantes-Atlantique;France;99;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;7;JUL;28/07/2017;LFRS;Nantes-Atlantique;France;96;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;7;JUL;29/07/2017;LFRS;Nantes-Atlantique;France;89;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;7;JUL;30/07/2017;LFRS;Nantes-Atlantique;France;95;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;7;JUL;31/07/2017;LFRS;Nantes-Atlantique;France;86;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;8;AUG;01/08/2017;LFRS;Nantes-Atlantique;France;68;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;8;AUG;02/08/2017;LFRS;Nantes-Atlantique;France;69;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;8;AUG;03/08/2017;LFRS;Nantes-Atlantique;France;87;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;8;AUG;04/08/2017;LFRS;Nantes-Atlantique;France;82;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;8;AUG;05/08/2017;LFRS;Nantes-Atlantique;France;83;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;8;AUG;06/08/2017;LFRS;Nantes-Atlantique;France;90;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;8;AUG;07/08/2017;LFRS;Nantes-Atlantique;France;84;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;8;AUG;08/08/2017;LFRS;Nantes-Atlantique;France;68;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;8;AUG;09/08/2017;LFRS;Nantes-Atlantique;France;69;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;8;AUG;10/08/2017;LFRS;Nantes-Atlantique;France;84;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;8;AUG;11/08/2017;LFRS;Nantes-Atlantique;France;83;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;8;AUG;12/08/2017;LFRS;Nantes-Atlantique;France;86;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;8;AUG;13/08/2017;LFRS;Nantes-Atlantique;France;89;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;8;AUG;14/08/2017;LFRS;Nantes-Atlantique;France;86;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;8;AUG;15/08/2017;LFRS;Nantes-Atlantique;France;63;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;8;AUG;16/08/2017;LFRS;Nantes-Atlantique;France;68;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;8;AUG;17/08/2017;LFRS;Nantes-Atlantique;France;87;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;8;AUG;18/08/2017;LFRS;Nantes-Atlantique;France;84;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;8;AUG;19/08/2017;LFRS;Nantes-Atlantique;France;88;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;8;AUG;20/08/2017;LFRS;Nantes-Atlantique;France;91;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;8;AUG;21/08/2017;LFRS;Nantes-Atlantique;France;91;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;8;AUG;22/08/2017;LFRS;Nantes-Atlantique;France;73;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;8;AUG;23/08/2017;LFRS;Nantes-Atlantique;France;78;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;8;AUG;24/08/2017;LFRS;Nantes-Atlantique;France;92;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;8;AUG;25/08/2017;LFRS;Nantes-Atlantique;France;87;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;8;AUG;26/08/2017;LFRS;Nantes-Atlantique;France;84;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;8;AUG;27/08/2017;LFRS;Nantes-Atlantique;France;88;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;8;AUG;28/08/2017;LFRS;Nantes-Atlantique;France;105;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;8;AUG;29/08/2017;LFRS;Nantes-Atlantique;France;78;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;8;AUG;30/08/2017;LFRS;Nantes-Atlantique;France;81;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;8;AUG;31/08/2017;LFRS;Nantes-Atlantique;France;102;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;9;SEP;01/09/2017;LFRS;Nantes-Atlantique;France;94;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;9;SEP;02/09/2017;LFRS;Nantes-Atlantique;France;82;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;9;SEP;03/09/2017;LFRS;Nantes-Atlantique;France;92;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;9;SEP;04/09/2017;LFRS;Nantes-Atlantique;France;116;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;9;SEP;05/09/2017;LFRS;Nantes-Atlantique;France;82;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;9;SEP;06/09/2017;LFRS;Nantes-Atlantique;France;97;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;9;SEP;07/09/2017;LFRS;Nantes-Atlantique;France;103;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;9;SEP;08/09/2017;LFRS;Nantes-Atlantique;France;105;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;9;SEP;09/09/2017;LFRS;Nantes-Atlantique;France;79;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;9;SEP;10/09/2017;LFRS;Nantes-Atlantique;France;100;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;5;2;v2;Nantes-Atlantique (LFRS)
2017;9;SEP;11/09/2017;LFRS;Nantes-Atlantique;France;112;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;9;SEP;12/09/2017;LFRS;Nantes-Atlantique;France;80;91;0;0;0;0;0;91;0;0;0;0;0;0;0;0;0;0;2;2;v2;Nantes-Atlantique (LFRS)
2017;9;SEP;13/09/2017;LFRS;Nantes-Atlantique;France;95;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;9;SEP;14/09/2017;LFRS;Nantes-Atlantique;France;103;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;9;SEP;15/09/2017;LFRS;Nantes-Atlantique;France;103;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;9;SEP;16/09/2017;LFRS;Nantes-Atlantique;France;82;244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;244;0;7;6;v2;Nantes-Atlantique (LFRS)
2017;9;SEP;17/09/2017;LFRS;Nantes-Atlantique;France;95;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;9;SEP;18/09/2017;LFRS;Nantes-Atlantique;France;115;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;9;SEP;19/09/2017;LFRS;Nantes-Atlantique;France;86;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;9;SEP;20/09/2017;LFRS;Nantes-Atlantique;France;93;291;0;0;0;0;291;0;0;0;0;0;0;0;0;0;0;0;9;6;v2;Nantes-Atlantique (LFRS)
2017;9;SEP;21/09/2017;LFRS;Nantes-Atlantique;France;94;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;9;SEP;22/09/2017;LFRS;Nantes-Atlantique;France;102;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;9;SEP;23/09/2017;LFRS;Nantes-Atlantique;France;79;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;9;SEP;24/09/2017;LFRS;Nantes-Atlantique;France;92;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;9;SEP;25/09/2017;LFRS;Nantes-Atlantique;France;111;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;9;SEP;26/09/2017;LFRS;Nantes-Atlantique;France;80;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;9;SEP;27/09/2017;LFRS;Nantes-Atlantique;France;88;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;9;SEP;28/09/2017;LFRS;Nantes-Atlantique;France;96;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;9;SEP;29/09/2017;LFRS;Nantes-Atlantique;France;103;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;9;SEP;30/09/2017;LFRS;Nantes-Atlantique;France;76;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;10;OCT;01/10/2017;LFRS;Nantes-Atlantique;France;92;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;10;OCT;02/10/2017;LFRS;Nantes-Atlantique;France;98;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;10;OCT;03/10/2017;LFRS;Nantes-Atlantique;France;78;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;10;OCT;04/10/2017;LFRS;Nantes-Atlantique;France;86;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;10;OCT;05/10/2017;LFRS;Nantes-Atlantique;France;91;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;0;8;1;v2;Nantes-Atlantique (LFRS)
2017;10;OCT;06/10/2017;LFRS;Nantes-Atlantique;France;99;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;10;OCT;07/10/2017;LFRS;Nantes-Atlantique;France;63;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;10;OCT;08/10/2017;LFRS;Nantes-Atlantique;France;92;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;10;OCT;09/10/2017;LFRS;Nantes-Atlantique;France;94;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;10;OCT;10/10/2017;LFRS;Nantes-Atlantique;France;49;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;10;OCT;11/10/2017;LFRS;Nantes-Atlantique;France;84;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;10;OCT;12/10/2017;LFRS;Nantes-Atlantique;France;92;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;10;OCT;13/10/2017;LFRS;Nantes-Atlantique;France;90;435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;435;0;11;10;v2;Nantes-Atlantique (LFRS)
2017;10;OCT;14/10/2017;LFRS;Nantes-Atlantique;France;68;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;10;OCT;15/10/2017;LFRS;Nantes-Atlantique;France;86;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;10;OCT;16/10/2017;LFRS;Nantes-Atlantique;France;94;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;10;OCT;17/10/2017;LFRS;Nantes-Atlantique;France;76;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;10;OCT;18/10/2017;LFRS;Nantes-Atlantique;France;85;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;10;OCT;19/10/2017;LFRS;Nantes-Atlantique;France;96;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;10;OCT;20/10/2017;LFRS;Nantes-Atlantique;France;93;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;10;OCT;21/10/2017;LFRS;Nantes-Atlantique;France;66;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;10;OCT;22/10/2017;LFRS;Nantes-Atlantique;France;90;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;10;OCT;23/10/2017;LFRS;Nantes-Atlantique;France;98;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;10;OCT;24/10/2017;LFRS;Nantes-Atlantique;France;74;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;10;OCT;25/10/2017;LFRS;Nantes-Atlantique;France;82;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;10;OCT;26/10/2017;LFRS;Nantes-Atlantique;France;93;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;10;OCT;27/10/2017;LFRS;Nantes-Atlantique;France;93;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;10;OCT;28/10/2017;LFRS;Nantes-Atlantique;France;67;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;10;OCT;29/10/2017;LFRS;Nantes-Atlantique;France;87;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;10;OCT;30/10/2017;LFRS;Nantes-Atlantique;France;79;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;10;OCT;31/10/2017;LFRS;Nantes-Atlantique;France;59;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;11;NOV;01/11/2017;LFRS;Nantes-Atlantique;France;67;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;11;NOV;02/11/2017;LFRS;Nantes-Atlantique;France;78;28;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;3;1;v2;Nantes-Atlantique (LFRS)
2017;11;NOV;03/11/2017;LFRS;Nantes-Atlantique;France;83;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;11;NOV;04/11/2017;LFRS;Nantes-Atlantique;France;60;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;11;NOV;05/11/2017;LFRS;Nantes-Atlantique;France;81;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;11;NOV;06/11/2017;LFRS;Nantes-Atlantique;France;89;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;11;NOV;07/11/2017;LFRS;Nantes-Atlantique;France;63;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;11;NOV;08/11/2017;LFRS;Nantes-Atlantique;France;75;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;11;NOV;09/11/2017;LFRS;Nantes-Atlantique;France;79;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;11;NOV;10/11/2017;LFRS;Nantes-Atlantique;France;89;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;11;NOV;11/11/2017;LFRS;Nantes-Atlantique;France;38;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;11;NOV;12/11/2017;LFRS;Nantes-Atlantique;France;70;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;11;NOV;13/11/2017;LFRS;Nantes-Atlantique;France;78;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;11;NOV;14/11/2017;LFRS;Nantes-Atlantique;France;61;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;11;NOV;15/11/2017;LFRS;Nantes-Atlantique;France;68;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;11;NOV;16/11/2017;LFRS;Nantes-Atlantique;France;76;86;0;0;0;0;0;86;0;0;0;0;0;0;0;0;0;0;3;3;v2;Nantes-Atlantique (LFRS)
2017;11;NOV;17/11/2017;LFRS;Nantes-Atlantique;France;85;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;11;NOV;18/11/2017;LFRS;Nantes-Atlantique;France;41;315;0;0;0;0;315;0;0;0;0;0;0;0;0;0;0;0;7;7;v2;Nantes-Atlantique (LFRS)
2017;11;NOV;19/11/2017;LFRS;Nantes-Atlantique;France;68;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;11;NOV;20/11/2017;LFRS;Nantes-Atlantique;France;77;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;230;0;10;6;v2;Nantes-Atlantique (LFRS)
2017;11;NOV;21/11/2017;LFRS;Nantes-Atlantique;France;57;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;11;NOV;22/11/2017;LFRS;Nantes-Atlantique;France;69;30;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;2;1;v2;Nantes-Atlantique (LFRS)
2017;11;NOV;23/11/2017;LFRS;Nantes-Atlantique;France;79;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;11;NOV;24/11/2017;LFRS;Nantes-Atlantique;France;85;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;11;NOV;25/11/2017;LFRS;Nantes-Atlantique;France;39;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;11;NOV;26/11/2017;LFRS;Nantes-Atlantique;France;67;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;11;NOV;27/11/2017;LFRS;Nantes-Atlantique;France;77;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;11;NOV;28/11/2017;LFRS;Nantes-Atlantique;France;60;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;11;NOV;29/11/2017;LFRS;Nantes-Atlantique;France;70;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;11;NOV;30/11/2017;LFRS;Nantes-Atlantique;France;81;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;12;DEC;01/12/2017;LFRS;Nantes-Atlantique;France;81;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;12;DEC;02/12/2017;LFRS;Nantes-Atlantique;France;42;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;12;DEC;03/12/2017;LFRS;Nantes-Atlantique;France;72;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;12;DEC;04/12/2017;LFRS;Nantes-Atlantique;France;76;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;3;0;v2;Nantes-Atlantique (LFRS)
2017;12;DEC;05/12/2017;LFRS;Nantes-Atlantique;France;61;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;12;DEC;06/12/2017;LFRS;Nantes-Atlantique;France;70;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;12;DEC;07/12/2017;LFRS;Nantes-Atlantique;France;79;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;12;DEC;08/12/2017;LFRS;Nantes-Atlantique;France;83;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;12;DEC;09/12/2017;LFRS;Nantes-Atlantique;France;41;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;12;DEC;10/12/2017;LFRS;Nantes-Atlantique;France;66;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;12;DEC;11/12/2017;LFRS;Nantes-Atlantique;France;71;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;12;DEC;12/12/2017;LFRS;Nantes-Atlantique;France;65;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;12;DEC;13/12/2017;LFRS;Nantes-Atlantique;France;73;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;12;DEC;14/12/2017;LFRS;Nantes-Atlantique;France;75;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;12;DEC;15/12/2017;LFRS;Nantes-Atlantique;France;86;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;12;DEC;16/12/2017;LFRS;Nantes-Atlantique;France;44;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;12;DEC;17/12/2017;LFRS;Nantes-Atlantique;France;68;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;12;DEC;18/12/2017;LFRS;Nantes-Atlantique;France;77;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;12;DEC;19/12/2017;LFRS;Nantes-Atlantique;France;65;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2017;12;DEC;20/12/2017;LFRS;Nantes-Atlantique;France;78;345;0;0;0;0;345;0;0;0;0;0;0;0;0;0;0;0;13;8;v2;Nantes-Atlantique (LFRS)
2017;12;DEC;21/12/2017;LFRS;Nantes-Atlantique;France;85;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;0;6;2;v2;Nantes-Atlantique (LFRS)
